user_id,track_id,interaction,listen_count
user_0281,TRK-53C9883D6263,LISTENED,1
user_0281,TRK-209FF3776E9B,LISTENED,10
user_0281,TRK-921BEFE326BA,LIKED,6
user_0281,TRK-7E9BFCDED049,LISTENED,14
user_0281,TRK-0E2380ECADF0,LISTENED,10
user_0281,TRK-48F9DBAF869E,LISTENED,8
user_0281,TRK-139D717F054B,LISTENED,1
user_0281,TRK-C24B3D7B1A5F,LIKED,2
user_0281,TRK-E3D71CC507C3,LIKED,11
user_0281,TRK-08B4D0C47703,LISTENED,14
user_0281,TRK-D632AA0335F2,LIKED,14
user_0281,TRK-1B5952797592,LISTENED,11
user_0281,TRK-C18D092FF88F,LISTENED,13
user_0281,TRK-DC37DA9EA450,LISTENED,9
user_0281,TRK-064F177953FB,LISTENED,14
user_0281,TRK-6DEB98C4B35A,LISTENED,5
user_0281,TRK-F6DE5B1FC9C7,LISTENED,2
user_0281,TRK-8C57443126AB,LISTENED,12
user_0281,TRK-4038B2BF66D8,LISTENED,14
user_0281,TRK-2F5B1598B1EF,LISTENED,13
user_0281,TRK-76803C276660,LISTENED,7
user_0281,TRK-664FB9719C85,LIKED,11
user_0281,TRK-AAD33E468C21,LISTENED,5
user_0281,TRK-8022239DF157,LISTENED,4
user_0281,TRK-A27932F6FA51,LISTENED,14
user_0281,TRK-3468DE083314,LISTENED,2
user_0281,TRK-7FC45C820CEB,LISTENED,2
user_0281,TRK-4113EEC591D3,LIKED,13
user_0281,TRK-A096174A0BFB,LISTENED,3
user_0281,TRK-2BFDF7E30AC2,LISTENED,7
user_0281,TRK-974952A12B2D,LISTENED,13
user_0281,TRK-7FA44EE08F22,LISTENED,9
user_0281,TRK-DBF36A4D5B5A,LIKED,2
user_0281,TRK-6BB5BE190156,LIKED,9
user_0281,TRK-D47F23D48A91,LISTENED,4
user_0281,TRK-BF6F234C6B80,LISTENED,10
user_0281,TRK-9456225B1F07,LISTENED,1
user_0281,TRK-FD53176B239D,LISTENED,11
user_0281,TRK-4009B48EED06,LIKED,13
user_0281,TRK-A0F7A5AC48A7,LISTENED,4
user_0281,TRK-2B9AB296E3D0,LIKED,3
user_0281,TRK-663EF5E1D460,LISTENED,6
user_0281,TRK-8FC7EF62604A,LISTENED,14
user_0281,TRK-64BDEF1A48B8,LISTENED,9
user_0281,TRK-EE265B71B076,LISTENED,13
user_0281,TRK-D1C6CEBD47BD,LISTENED,2
user_0281,TRK-4000E14D5149,LIKED,10
user_0281,TRK-FF3A1B034BE1,LIKED,6
user_0281,TRK-0D35217D5A3D,LIKED,6
user_0281,TRK-E803CA896763,LIKED,3
user_0282,TRK-26DDF305BA2E,LISTENED,4
user_0282,TRK-4299D805243C,LISTENED,12
user_0282,TRK-9EBFD81CE0B2,LISTENED,5
user_0282,TRK-37339CE18AF9,LISTENED,13
user_0282,TRK-9E67BC257C8F,LISTENED,1
user_0282,TRK-30E65B360986,LIKED,9
user_0282,TRK-8FDEAAFB2C1B,LISTENED,8
user_0282,TRK-4C38B6DFC32B,LISTENED,14
user_0282,TRK-FBEE8FC15AE9,LISTENED,8
user_0282,TRK-3E570702DD1F,LISTENED,9
user_0282,TRK-E09E4A2D1A5C,LISTENED,10
user_0282,TRK-D05E3B5C374C,LISTENED,3
user_0282,TRK-985C441356CB,LIKED,12
user_0282,TRK-10B3AF73FFBF,LISTENED,7
user_0282,TRK-26C13BAD1285,LIKED,7
user_0282,TRK-81D3F97424EC,LIKED,9
user_0282,TRK-0A1CF0D17CB6,LIKED,6
user_0282,TRK-5007B77ADED5,LIKED,3
user_0282,TRK-381962144D2C,LISTENED,4
user_0282,TRK-A8EFA4590CF2,LIKED,7
user_0282,TRK-660752FCD400,LISTENED,2
user_0282,TRK-A7F19D7F6B2C,LISTENED,13
user_0282,TRK-A11D4D6D752D,LIKED,4
user_0282,TRK-0E2B526F08A1,LIKED,3
user_0282,TRK-82AF5A591D4B,LIKED,14
user_0282,TRK-0E22E89EEA3F,LISTENED,1
user_0282,TRK-0A2B2200F573,LISTENED,8
user_0282,TRK-D507D62DB0E7,LISTENED,8
user_0282,TRK-52F31F3B107F,LISTENED,8
user_0282,TRK-4467C0E51582,LISTENED,7
user_0282,TRK-7E0033A2D51D,LISTENED,10
user_0282,TRK-796CBDDEA2B5,LISTENED,1
user_0282,TRK-187F2609AC51,LIKED,10
user_0282,TRK-48B37D56809E,LISTENED,7
user_0282,TRK-E79F8324B398,LISTENED,2
user_0282,TRK-35E2EF66EF33,LISTENED,8
user_0282,TRK-A78086020892,LISTENED,10
user_0282,TRK-AC3BAE322A4F,LISTENED,3
user_0282,TRK-F65644CD6A9B,LISTENED,11
user_0283,TRK-0BC7915A5DE7,LISTENED,11
user_0283,TRK-CA360F5C4C31,LIKED,7
user_0283,TRK-204C0729D935,LISTENED,9
user_0283,TRK-7D2661F17801,LISTENED,3
user_0283,TRK-FEA990DCBA85,LISTENED,10
user_0283,TRK-6C7BCFB9CD57,LIKED,4
user_0283,TRK-D55EF3A5E214,LISTENED,3
user_0283,TRK-EF8A2620B2E2,LISTENED,14
user_0283,TRK-DE8EEAA8A607,LISTENED,10
user_0283,TRK-88EF4FEFD4FD,LISTENED,8
user_0283,TRK-924C309ADAA1,LISTENED,14
user_0283,TRK-3C00593BD059,LISTENED,12
user_0283,TRK-DED979667C89,LISTENED,12
user_0283,TRK-E7DE9E7FF703,LISTENED,6
user_0283,TRK-933311EFADF8,LISTENED,10
user_0283,TRK-766ADC1CC7A2,LISTENED,5
user_0283,TRK-225A08A18DF4,LIKED,1
user_0283,TRK-000937C328C2,LISTENED,12
user_0283,TRK-232A8A03343A,LIKED,14
user_0283,TRK-2634B99F8813,LISTENED,7
user_0283,TRK-317472724BC7,LISTENED,11
user_0283,TRK-3255A879831E,LIKED,1
user_0283,TRK-821528E0F534,LIKED,14
user_0283,TRK-C271B09DBC18,LISTENED,12
user_0283,TRK-661093D18D59,LIKED,3
user_0283,TRK-66FB1E24EE2A,LIKED,2
user_0283,TRK-EEF48613FFE9,LISTENED,8
user_0283,TRK-F6400A804817,LISTENED,14
user_0283,TRK-B85A81525B60,LISTENED,12
user_0283,TRK-1FA5078DF6E2,LIKED,10
user_0283,TRK-B1660EA2D553,LISTENED,12
user_0283,TRK-93FD893B4EAD,LISTENED,12
user_0284,TRK-99556F34846B,LISTENED,13
user_0284,TRK-5697A70F329E,LISTENED,6
user_0284,TRK-AF8202C479D6,LISTENED,11
user_0284,TRK-F7B43A5BD155,LISTENED,10
user_0284,TRK-374A296786B9,LISTENED,3
user_0284,TRK-CBE25F23A844,LISTENED,6
user_0284,TRK-F911215E5351,LIKED,6
user_0284,TRK-6E5295ECA1EE,LIKED,6
user_0284,TRK-313300BD151C,LISTENED,10
user_0284,TRK-0DE70B57BAF0,LIKED,13
user_0284,TRK-077E0B064DAC,LISTENED,9
user_0284,TRK-8F37815313AB,LIKED,9
user_0284,TRK-31BD26F78FF7,LISTENED,5
user_0284,TRK-BB8712E646FC,LISTENED,8
user_0284,TRK-F7B2888B3AF1,LISTENED,11
user_0284,TRK-437DD5AA2DCE,LIKED,4
user_0284,TRK-029FB3B81096,LIKED,14
user_0284,TRK-E4754D224A93,LISTENED,4
user_0284,TRK-9B779D8CA173,LISTENED,3
user_0284,TRK-3D5FBCDCB159,LISTENED,14
user_0284,TRK-0BC70CE51EB1,LISTENED,11
user_0284,TRK-4B0556E459C7,LISTENED,4
user_0284,TRK-B1A8E3B0A893,LIKED,9
user_0284,TRK-78D33CB9ACA3,LISTENED,9
user_0284,TRK-26635D8AB74D,LIKED,2
user_0284,TRK-1E59B052CDCF,LIKED,6
user_0284,TRK-75CC7FD7E770,LISTENED,5
user_0284,TRK-22DA007F5433,LIKED,2
user_0284,TRK-0CC171925B07,LISTENED,6
user_0284,TRK-8DE413C823F1,LIKED,13
user_0284,TRK-9CA46B6387C0,LISTENED,1
user_0285,TRK-DD14B89C7C6C,LISTENED,7
user_0285,TRK-B251BFD2C3E4,LISTENED,8
user_0285,TRK-2A5C73F0FB5A,LISTENED,1
user_0285,TRK-36079905F3A0,LISTENED,5
user_0285,TRK-1134CB485C7E,LISTENED,1
user_0285,TRK-EE507E988F54,LISTENED,3
user_0285,TRK-8F80F4852851,LISTENED,12
user_0285,TRK-26E191C274B0,LIKED,10
user_0285,TRK-CF291554B3C6,LIKED,1
user_0285,TRK-8AF89C0F6F8B,LIKED,7
user_0285,TRK-976E4186F485,LISTENED,7
user_0285,TRK-AC124333B367,LISTENED,6
user_0285,TRK-B46530FB2669,LISTENED,9
user_0285,TRK-88165284B402,LISTENED,1
user_0285,TRK-341FDD6F9C6D,LISTENED,12
user_0285,TRK-8FEA66A2DFF7,LIKED,8
user_0285,TRK-2C31CD320481,LISTENED,2
user_0285,TRK-CFCAA1DE1D5A,LISTENED,6
user_0285,TRK-475AE489FDF5,LISTENED,13
user_0285,TRK-001C82F018A2,LISTENED,6
user_0285,TRK-8148B36FE78B,LIKED,3
user_0285,TRK-65A220EFDD60,LISTENED,14
user_0285,TRK-6A5DFEB87044,LISTENED,8
user_0285,TRK-E867AE0266C4,LISTENED,13
user_0285,TRK-4A587C497E5E,LISTENED,12
user_0285,TRK-25A9838DEF0B,LIKED,14
user_0285,TRK-131263EAE414,LISTENED,4
user_0285,TRK-C3196DDA751F,LISTENED,11
user_0285,TRK-B58E53C87EA9,LISTENED,13
user_0285,TRK-762B534DE6DE,LISTENED,1
user_0285,TRK-B869D888D024,LISTENED,2
user_0285,TRK-AF9CF96D0124,LISTENED,14
user_0285,TRK-DC10E38A4533,LIKED,11
user_0285,TRK-F8773F955829,LISTENED,4
user_0285,TRK-11A1360ABA68,LIKED,10
user_0285,TRK-97694E3C554C,LISTENED,2
user_0286,TRK-1FE4F682CC7E,LISTENED,3
user_0286,TRK-BA78F2E5E1A5,LIKED,3
user_0286,TRK-04491A0C24B6,LISTENED,1
user_0286,TRK-FE46D837BE44,LIKED,9
user_0286,TRK-E26D4288F82D,LISTENED,1
user_0286,TRK-E8A5DF00ABE5,LISTENED,10
user_0286,TRK-E6A503233F46,LISTENED,13
user_0286,TRK-18AA2F5932C7,LISTENED,12
user_0286,TRK-88306CD2E608,LISTENED,12
user_0286,TRK-7552BF6CD89E,LISTENED,9
user_0286,TRK-D11E6F20C867,LISTENED,4
user_0286,TRK-2F1B962CE3DB,LIKED,4
user_0286,TRK-1A1D6B87913C,LIKED,14
user_0286,TRK-7C57E25F5AE6,LISTENED,9
user_0286,TRK-1BF045E488C2,LISTENED,7
user_0286,TRK-2301155FE72B,LISTENED,11
user_0286,TRK-0C9914A97DC4,LIKED,9
user_0286,TRK-88A55640BCF6,LIKED,6
user_0286,TRK-02E579B97FC1,LIKED,9
user_0286,TRK-A715BE661263,LISTENED,13
user_0286,TRK-DD47BCF17E81,LIKED,12
user_0286,TRK-01B848B65D5E,LISTENED,9
user_0287,TRK-2A182F0528DE,LISTENED,5
user_0287,TRK-2EB9886DBF50,LISTENED,8
user_0287,TRK-55AE1A3EBE74,LISTENED,12
user_0287,TRK-7813F9D1DC3F,LISTENED,3
user_0287,TRK-1FE3CB9E87B8,LISTENED,11
user_0287,TRK-0F63531B784B,LISTENED,1
user_0287,TRK-CE4EE1DE9678,LISTENED,3
user_0287,TRK-213A2CECD1F3,LISTENED,6
user_0287,TRK-FE2EFE3C7033,LIKED,13
user_0287,TRK-0E9D40A2BFD1,LIKED,2
user_0287,TRK-E0F5A2DE1704,LISTENED,5
user_0287,TRK-DFF78CE7D94F,LISTENED,12
user_0287,TRK-7D2D9A084100,LISTENED,9
user_0287,TRK-8B41311D8EFC,LISTENED,12
user_0287,TRK-E41FBE69BC1F,LISTENED,2
user_0287,TRK-39ED8D2E2843,LISTENED,10
user_0287,TRK-ED1091A6D4C2,LISTENED,12
user_0287,TRK-C65DA9AF8C8D,LISTENED,14
user_0287,TRK-0A37985DF16B,LIKED,8
user_0287,TRK-479A4E3F669F,LISTENED,6
user_0287,TRK-8625084DE3E6,LISTENED,7
user_0287,TRK-221F7FC4C78C,LISTENED,8
user_0287,TRK-5B639ECD08E4,LISTENED,14
user_0287,TRK-327DA477965C,LIKED,6
user_0287,TRK-3E19C6A0F32C,LISTENED,1
user_0287,TRK-836ED129994E,LISTENED,9
user_0287,TRK-FE83B718ECBE,LISTENED,4
user_0287,TRK-BF0C9AB182C1,LISTENED,10
user_0287,TRK-8529ED9D68C1,LISTENED,6
user_0287,TRK-45828E787B2D,LIKED,10
user_0287,TRK-41C837EC4CFC,LISTENED,2
user_0288,TRK-72CD2A04A43B,LISTENED,4
user_0288,TRK-3D217B0D8A7F,LISTENED,11
user_0288,TRK-6E12ACF474C4,LISTENED,9
user_0288,TRK-91DC174DB127,LISTENED,14
user_0288,TRK-3F3235CFA560,LISTENED,2
user_0288,TRK-E2EA4DE4AA95,LIKED,10
user_0288,TRK-F63E258BA77E,LIKED,11
user_0288,TRK-B16B7B6E2581,LISTENED,4
user_0288,TRK-B882807E831C,LISTENED,14
user_0288,TRK-7D419138D871,LISTENED,9
user_0288,TRK-97C3BEC2C408,LISTENED,4
user_0288,TRK-F27855A15278,LISTENED,3
user_0288,TRK-39A71F8A1E43,LIKED,6
user_0288,TRK-16439BA0C456,LISTENED,5
user_0288,TRK-F09D377B8AC4,LISTENED,5
user_0288,TRK-F37B3C43501D,LISTENED,10
user_0288,TRK-5FDD512F2C31,LISTENED,12
user_0288,TRK-9AFFCA51330B,LISTENED,8
user_0288,TRK-28677F055009,LISTENED,14
user_0288,TRK-0631FABB72A2,LISTENED,8
user_0288,TRK-96E81A97DBC1,LISTENED,14
user_0288,TRK-BE4B3D30BBE9,LIKED,6
user_0288,TRK-79551DEA4626,LISTENED,5
user_0288,TRK-BAB7F533C426,LISTENED,5
user_0288,TRK-6D36359A093F,LISTENED,4
user_0288,TRK-80955FD1B87F,LISTENED,11
user_0289,TRK-047C1FDBF794,LISTENED,3
user_0289,TRK-9720257EAF7C,LISTENED,10
user_0289,TRK-6AA37E43C28B,LISTENED,1
user_0289,TRK-EAE103816F1C,LISTENED,9
user_0289,TRK-A64E3C5256F5,LISTENED,6
user_0289,TRK-BBB3CE281EEC,LIKED,10
user_0289,TRK-949B138D85FD,LISTENED,10
user_0289,TRK-290551C478B5,LISTENED,11
user_0289,TRK-F95E8701D8A2,LISTENED,10
user_0289,TRK-BF1520ACEF09,LISTENED,13
user_0289,TRK-3D7DE37A2345,LIKED,2
user_0289,TRK-424203CFD0A2,LIKED,10
user_0289,TRK-C3B0AFCADBDF,LIKED,7
user_0289,TRK-682F1E10FCFD,LISTENED,13
user_0289,TRK-D3BE9B11E035,LIKED,6
user_0289,TRK-15C96EA1953C,LISTENED,3
user_0289,TRK-406CE5979F85,LISTENED,5
user_0289,TRK-52F92CF50EC6,LISTENED,11
user_0289,TRK-2F2C5C0C1A3F,LISTENED,5
user_0289,TRK-5361DFFB3EF5,LISTENED,7
user_0289,TRK-D172E11682A1,LIKED,2
user_0289,TRK-6D98821A798F,LISTENED,14
user_0289,TRK-3E728B09686B,LISTENED,5
user_0289,TRK-E86D6069A2D3,LISTENED,10
user_0289,TRK-CA1CCA0710CF,LISTENED,4
user_0289,TRK-7FA44EE08F22,LIKED,2
user_0289,TRK-75502E845A3A,LISTENED,14
user_0289,TRK-D9BAF925AD62,LISTENED,4
user_0289,TRK-2FF2F4A425B1,LISTENED,3
user_0290,TRK-008C6140A0C1,LISTENED,14
user_0290,TRK-C6D9B21E558E,LISTENED,14
user_0290,TRK-706950F471D9,LISTENED,10
user_0290,TRK-EECD33548E55,LISTENED,14
user_0290,TRK-23B25E2AF574,LIKED,14
user_0290,TRK-18401E230C0C,LIKED,9
user_0290,TRK-764B6C56AFBD,LISTENED,4
user_0290,TRK-2C7A854873E0,LISTENED,14
user_0290,TRK-D5D2C8CBBB9E,LISTENED,14
user_0290,TRK-ACF2FF0179AF,LISTENED,13
user_0290,TRK-20AF49328000,LISTENED,11
user_0290,TRK-0F48EAFE1DE6,LISTENED,9
user_0290,TRK-E19F86F63111,LIKED,14
user_0290,TRK-D996A0E9E752,LIKED,1
user_0290,TRK-75562494FEE7,LISTENED,13
user_0290,TRK-B2B4473094F2,LISTENED,13
user_0290,TRK-5BEFAC16697D,LIKED,10
user_0290,TRK-9652106D699A,LISTENED,2
user_0290,TRK-B1313E1939B5,LISTENED,8
user_0290,TRK-069CF80A90FE,LISTENED,11
user_0290,TRK-B5519D765958,LISTENED,6
user_0290,TRK-23B946C90B43,LIKED,11
user_0290,TRK-0070B581B03E,LISTENED,5
user_0290,TRK-24A62B741060,LISTENED,5
user_0290,TRK-437C7ED1E49A,LIKED,14
user_0290,TRK-8583C9FB46A0,LISTENED,9
user_0290,TRK-60817E52D0B3,LIKED,7
user_0290,TRK-3103DA2D45FF,LISTENED,11
user_0290,TRK-A1961C263E0D,LISTENED,6
user_0290,TRK-273CBE5E4832,LIKED,8
user_0290,TRK-19C36F0EF045,LIKED,9
user_0290,TRK-A4A7B7EE6F1F,LISTENED,2
user_0290,TRK-2CBDA28F486B,LISTENED,4
user_0290,TRK-E84C30972F63,LISTENED,3
user_0290,TRK-D2F42D5144F3,LISTENED,11
user_0290,TRK-D017C9297C40,LISTENED,8
user_0290,TRK-11D67E60FA27,LIKED,3
user_0290,TRK-3C9D1DE7940A,LISTENED,14
user_0290,TRK-F3365AB73FD4,LISTENED,1
user_0290,TRK-6D7BFB0AAF67,LISTENED,11
user_0290,TRK-F6C67D96AF81,LIKED,1
user_0290,TRK-ECFF169276F5,LISTENED,12
user_0290,TRK-95964E3BB396,LISTENED,14
user_0290,TRK-77FCB8ACCCAB,LISTENED,6
user_0290,TRK-8C0B48059280,LIKED,11
user_0290,TRK-3B43FB3294BE,LIKED,11
user_0290,TRK-54CE6F8B73CD,LISTENED,2
user_0290,TRK-C5E43023B448,LIKED,4
user_0290,TRK-12981E109232,LIKED,13
user_0290,TRK-1DC3F4DF649A,LISTENED,1
user_0290,TRK-29AD328B9943,LIKED,3
user_0290,TRK-ED6B1CBB8E83,LIKED,6
user_0290,TRK-4012B9E82FDD,LISTENED,3
user_0290,TRK-F011B47B4101,LISTENED,4
user_0290,TRK-AA2F17A2184D,LIKED,7
user_0290,TRK-FBEF0D2BF7CC,LISTENED,11
user_0290,TRK-8D4D1A838DEC,LISTENED,4
user_0290,TRK-37339CE18AF9,LIKED,6
user_0291,TRK-E9ADD55E9441,LISTENED,11
user_0291,TRK-6F407DB4088A,LIKED,10
user_0291,TRK-BCB42E57E280,LISTENED,11
user_0291,TRK-DDD6C5C668FD,LISTENED,7
user_0291,TRK-65A4291D0079,LISTENED,13
user_0291,TRK-0AA8934766E7,LISTENED,14
user_0291,TRK-EBE99382E6EC,LIKED,8
user_0291,TRK-69B7A32C8056,LISTENED,14
user_0291,TRK-A449F1C9C009,LISTENED,4
user_0291,TRK-BA7AEDCBBD1E,LISTENED,9
user_0291,TRK-FD4FC51FB9ED,LISTENED,5
user_0291,TRK-7DD47F5C9B23,LISTENED,14
user_0291,TRK-3C8F67F20283,LISTENED,12
user_0291,TRK-1677D81F0B36,LISTENED,5
user_0291,TRK-53C0796C3536,LISTENED,13
user_0291,TRK-9C98C4797DC6,LISTENED,10
user_0291,TRK-23A7A2822250,LISTENED,13
user_0291,TRK-114ABCE4811F,LISTENED,2
user_0291,TRK-580CE834D9D7,LISTENED,9
user_0291,TRK-0B6DC8D150F1,LIKED,5
user_0291,TRK-8184E2AF1631,LISTENED,3
user_0291,TRK-E72BA2D5A87E,LISTENED,13
user_0291,TRK-73CCDFC535BE,LIKED,9
user_0291,TRK-20E9EDDB63F9,LISTENED,11
user_0291,TRK-73BAF2D556CE,LISTENED,9
user_0291,TRK-CEEC71221017,LISTENED,7
user_0291,TRK-605502E43F65,LISTENED,11
user_0291,TRK-4843A839DCF6,LISTENED,5
user_0291,TRK-3D509CB3DF5B,LISTENED,12
user_0291,TRK-4FB79ED35889,LISTENED,7
user_0291,TRK-47DDC47EAD3F,LIKED,4
user_0291,TRK-33AE99F7CDF3,LISTENED,11
user_0291,TRK-AC0CEC645271,LISTENED,5
user_0291,TRK-5BE91B1C8968,LISTENED,2
user_0291,TRK-9312422A5A72,LISTENED,3
user_0291,TRK-B63CA3A49BD1,LISTENED,6
user_0291,TRK-446F1E043282,LISTENED,6
user_0291,TRK-9814F18E4AE7,LISTENED,11
user_0291,TRK-8E034B0F0DD6,LISTENED,13
user_0291,TRK-FE225F48EC73,LIKED,7
user_0291,TRK-2F569FF649E8,LISTENED,7
user_0292,TRK-04BFAAD97539,LISTENED,13
user_0292,TRK-37F44646301F,LISTENED,3
user_0292,TRK-DCD6AD471173,LISTENED,3
user_0292,TRK-3EE0DAF61DC1,LISTENED,13
user_0292,TRK-1DBB01C0672C,LISTENED,6
user_0292,TRK-AA6F8FBCA549,LISTENED,5
user_0292,TRK-EA2E224EE23A,LIKED,10
user_0292,TRK-971AC5D558DB,LISTENED,6
user_0292,TRK-E3F3CB04F6E4,LISTENED,12
user_0292,TRK-6C5A14F2B207,LISTENED,13
user_0292,TRK-3CE2CBB86872,LISTENED,6
user_0292,TRK-278531F41C24,LISTENED,2
user_0292,TRK-D5E8215D5900,LISTENED,5
user_0292,TRK-2BE80EAAB38D,LISTENED,2
user_0292,TRK-D5480EC74284,LIKED,9
user_0292,TRK-DBC702D84884,LISTENED,6
user_0292,TRK-DC922D175D59,LISTENED,11
user_0292,TRK-5F27207FD281,LIKED,7
user_0292,TRK-06042EADBAB1,LISTENED,11
user_0292,TRK-2A955AC3C0EC,LISTENED,11
user_0292,TRK-ED947BE20ED1,LISTENED,12
user_0292,TRK-35F49C93B024,LISTENED,11
user_0292,TRK-117A00AA90E0,LISTENED,9
user_0292,TRK-EB9B62F473C3,LISTENED,7
user_0292,TRK-3CAD8F51A4C4,LISTENED,13
user_0292,TRK-5B2667390648,LISTENED,11
user_0292,TRK-21171439AF21,LIKED,2
user_0292,TRK-D59577406764,LISTENED,4
user_0292,TRK-969DCBC287AB,LISTENED,1
user_0292,TRK-E3540D9E31CC,LIKED,3
user_0292,TRK-D5B546548755,LISTENED,7
user_0292,TRK-511973C476E2,LISTENED,11
user_0292,TRK-86A9B05B37F7,LISTENED,6
user_0292,TRK-5FAB37547149,LISTENED,2
user_0292,TRK-BD0D7CA3D766,LISTENED,6
user_0292,TRK-A0EC1DF066D0,LIKED,3
user_0292,TRK-2F2598887B55,LISTENED,8
user_0292,TRK-B250EA944946,LIKED,14
user_0292,TRK-23F88F623B7F,LIKED,6
user_0292,TRK-9EF07044D7EC,LISTENED,9
user_0292,TRK-86C44B97EA0A,LISTENED,10
user_0292,TRK-5F3DA0D84D9C,LISTENED,9
user_0292,TRK-66F824D82F6B,LISTENED,1
user_0292,TRK-879EBC9C5879,LIKED,8
user_0292,TRK-FB9C241DF403,LIKED,4
user_0292,TRK-4695365828F7,LISTENED,4
user_0292,TRK-6F93B5306093,LISTENED,1
user_0292,TRK-67321C17DAAC,LISTENED,3
user_0292,TRK-1595EFE7C3F9,LISTENED,11
user_0292,TRK-DE2B77657826,LIKED,10
user_0292,TRK-5BEBF9BE85EB,LISTENED,12
user_0292,TRK-F2E11DAB4F28,LISTENED,9
user_0292,TRK-915C9ADA32D9,LISTENED,2
user_0292,TRK-7BF748760CEE,LISTENED,6
user_0292,TRK-3E46AE935E87,LIKED,1
user_0293,TRK-9CEB04187EF9,LIKED,4
user_0293,TRK-5A51594F58E9,LIKED,6
user_0293,TRK-31BFFD0943DA,LISTENED,3
user_0293,TRK-B64C39040184,LISTENED,3
user_0293,TRK-3B210D567767,LISTENED,10
user_0293,TRK-9E6A8C2EFB71,LISTENED,2
user_0293,TRK-C310748F7E1C,LIKED,13
user_0293,TRK-990D76CF174E,LIKED,1
user_0293,TRK-5528C151E8EF,LISTENED,14
user_0293,TRK-B106DE618214,LIKED,13
user_0293,TRK-F8E78E7B2A5B,LISTENED,2
user_0293,TRK-0DB8908B55AE,LISTENED,4
user_0293,TRK-55E5620D35CB,LIKED,9
user_0293,TRK-7789EDBE9B81,LISTENED,2
user_0293,TRK-70BC65118D46,LISTENED,2
user_0293,TRK-F33DD8A4E3C2,LIKED,6
user_0293,TRK-EC0770B83EB7,LISTENED,10
user_0293,TRK-688E8F207986,LIKED,14
user_0293,TRK-EF6A06410E7D,LISTENED,2
user_0293,TRK-E170582B61DD,LISTENED,10
user_0293,TRK-EFDD832806A0,LIKED,7
user_0293,TRK-4D49047956B3,LISTENED,5
user_0293,TRK-979FA1C96660,LISTENED,13
user_0293,TRK-197F4E3037C2,LIKED,10
user_0293,TRK-0720D249A334,LISTENED,9
user_0293,TRK-C0102DE5A612,LISTENED,2
user_0293,TRK-D4CBC9C16A55,LISTENED,11
user_0293,TRK-0BC2B7D59767,LIKED,7
user_0293,TRK-CF873448B8C1,LISTENED,3
user_0293,TRK-BDFFCEC28AF0,LISTENED,14
user_0293,TRK-E18BF6AD9C75,LISTENED,11
user_0293,TRK-F41D3279EB7E,LISTENED,4
user_0293,TRK-4BB7A59F0248,LISTENED,4
user_0293,TRK-A98281EAB712,LISTENED,6
user_0293,TRK-0F11EF9F63BC,LISTENED,7
user_0293,TRK-DB9A4D11C34C,LIKED,12
user_0293,TRK-EB7F0278EB83,LIKED,11
user_0293,TRK-5CDA3D0CF54D,LIKED,2
user_0293,TRK-6CEC57623795,LIKED,11
user_0293,TRK-CD97E020168C,LIKED,3
user_0294,TRK-CFF0893260B3,LISTENED,12
user_0294,TRK-82C5975978A5,LIKED,9
user_0294,TRK-01DADE1379D7,LIKED,8
user_0294,TRK-091622EEF648,LISTENED,6
user_0294,TRK-125DE33FF805,LISTENED,8
user_0294,TRK-04F37328FA3D,LIKED,7
user_0294,TRK-9DF7B2371C67,LIKED,1
user_0294,TRK-96F177DBEFDE,LISTENED,7
user_0294,TRK-CC997C016253,LIKED,9
user_0294,TRK-108681174643,LISTENED,1
user_0294,TRK-FCEEB8E94610,LISTENED,9
user_0294,TRK-D71D3FF904AF,LISTENED,13
user_0294,TRK-A5AA8AD993C2,LISTENED,3
user_0294,TRK-488B94067D8D,LISTENED,14
user_0294,TRK-63D568158E69,LIKED,5
user_0294,TRK-9D3EC12BA483,LISTENED,10
user_0294,TRK-129886F92D3D,LISTENED,8
user_0294,TRK-F74828227C87,LISTENED,7
user_0294,TRK-66537719161D,LISTENED,8
user_0294,TRK-6B208EFF6BE0,LISTENED,9
user_0294,TRK-7A8F939D8E50,LIKED,5
user_0294,TRK-10261C54CC83,LISTENED,12
user_0294,TRK-8FF1FFC31CD1,LISTENED,8
user_0294,TRK-4C346FAAAA9E,LISTENED,11
user_0294,TRK-04BFAAD97539,LISTENED,4
user_0294,TRK-7EEE392F34DB,LISTENED,12
user_0294,TRK-FFA6CA39C5C5,LISTENED,8
user_0294,TRK-D4DAEAB38D4C,LIKED,7
user_0294,TRK-6703FD53F7D6,LISTENED,2
user_0294,TRK-46E0D94EAD72,LIKED,3
user_0294,TRK-C25E16724CC2,LIKED,2
user_0294,TRK-ED22E2A43EEC,LISTENED,4
user_0294,TRK-7FFACBE7166A,LISTENED,12
user_0294,TRK-3467E9E182D3,LISTENED,2
user_0294,TRK-C4AD1BDB57A9,LIKED,11
user_0294,TRK-9FAABCDD629D,LISTENED,8
user_0294,TRK-E78216BF74DD,LISTENED,12
user_0294,TRK-8D61513A6D1E,LIKED,2
user_0294,TRK-2BFB60D597CA,LISTENED,7
user_0294,TRK-AE5E343EE367,LISTENED,13
user_0294,TRK-0399E686B5D8,LISTENED,4
user_0294,TRK-B85E38AACDE7,LISTENED,4
user_0294,TRK-F514614F78B9,LISTENED,4
user_0294,TRK-AA5660CE9AE8,LISTENED,7
user_0294,TRK-3DE791414A48,LISTENED,3
